0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.97632614,0.20059697,-0.08092121,-0.20330799,-0.97875083,0.02669826,-0.07384611,0.04251813,0.99636287,0.66291302,0.0598644,0.07379958,,
-0.95429199,0.28631513,-0.08573207,-0.29158077,-0.95486389,0.05670238,-0.06562772,0.07910847,0.9947034,0.94302535,0.17408763,0.29844868,,
-0.93107866,0.353497,-0.0901803,-0.36044784,-0.92952444,0.07785721,-0.0563025,0.10499647,0.99287752,1.22777438,0.04964697,0.31987822,,
-0.89829845,0.42270404,-0.11992042,-0.43320079,-0.89766151,0.08087406,-0.07346217,0.12459867,0.98948395,1.07679248,0.09433102,-0.01228073,,
-0.87427726,0.46361541,-0.14387421,-0.47793282,-0.87398164,0.08795491,-0.08496618,0.1456592,0.98567953,0.87408507,0.19439493,-0.3145743,,
-0.84857052,0.50225727,-0.16632933,-0.52157992,-0.84687813,0.1036897,-0.08878178,0.17474208,0.98060338,0.77850819,0.21871935,-0.39932621,,
-0.83636159,0.52033421,-0.17248596,-0.54154334,-0.83307804,0.11274568,-0.08502885,0.1877048,0.9785382,0.71028817,0.33856592,-0.36929348,,
-0.81717366,0.54633923,-0.18368627,-0.57176116,-0.80865829,0.13842301,-0.0729135,0.21814031,0.97318982,0.26465625,0.12442564,-0.08830242,,
-0.80306397,0.56214741,-0.19768308,-0.59287622,-0.78708952,0.17025835,-0.05988398,0.25392994,0.96536703,-0.19902006,-0.51186007,-0.03946693,,
-0.79778135,0.56829768,-0.201452,-0.60036567,-0.77959996,0.17828408,-0.05573353,0.26317655,0.96313648,-0.08671286,-0.69720441,0.09925562,,
-0.78662847,0.57775178,-0.21775733,-0.61275355,-0.77381936,0.16042574,-0.0758186,0.25962706,0.96272806,-0.0966204,-0.71610481,0.0687022,,
-0.79150963,0.5483016,-0.26995838,-0.58992182,-0.8008586,0.1030409,-0.15970104,0.24081224,0.9573427,-0.18863782,-0.36047211,0.02496807,,
-0.81752651,0.50600415,-0.27497311,-0.54609646,-0.83274355,0.0911967,-0.18283617,0.22471756,0.957117,-0.19292624,-0.20696364,0.06743185,,
-0.85154771,0.45731956,-0.25637014,-0.49272754,-0.86516575,0.09331736,-0.17912677,0.20578479,0.96206353,-0.24173845,-0.03100097,0.0694564,,
-0.85154771,0.45731956,-0.25637014,-0.49272754,-0.86516575,0.09331736,-0.17912677,0.20578479,0.96206353,-0.24173845,-0.03100097,0.0694564,,
-0.90564769,0.36855859,-0.20968222,-0.39716626,-0.91051144,0.11501165,-0.14852955,0.18743875,0.97098181,-0.19559285,-0.53381652,0.11509605,,
-0.93931407,0.29952916,-0.16724738,-0.32172162,-0.93836849,0.12633332,-0.11909913,0.17247374,0.97778741,-0.0697545,-0.80166948,0.02047054,,
-0.95418678,0.2614514,-0.1454994,-0.28005342,-0.95159242,0.12665417,-0.10534226,0.16159939,0.98121794,-0.00506002,-0.83861107,-0.0745097,,
-0.97807231,0.18166888,-0.10183619,-0.1926826,-0.97491572,0.11141096,-0.07904181,0.12859005,0.98854286,0.24447668,-0.75058478,-0.28832364,,
-0.99297506,0.09787367,-0.06649328,-0.10273935,-0.99193791,0.07418817,-0.05869613,0.08049848,0.995025,0.15896872,-0.45002881,-0.27071717,,
-0.99676784,0.05415702,-0.05933773,-0.05698234,-0.99726814,0.04700367,-0.05663004,0.05023295,0.99713073,0.12956768,-0.29508302,-0.22030894,,
-0.99751254,-0.03339102,-0.06207876,0.03500969,-0.99906991,-0.02517193,-0.06118051,-0.02728268,0.99775378,-0.21900475,0.04677415,-0.22900593,,
-0.99084618,-0.11613387,-0.06882306,0.12269089,-0.98736617,-0.10027374,-0.05630839,-0.10779983,0.99257673,-0.1631851,0.47891948,-0.23112269,,
-0.98519822,-0.15481211,-0.07360197,0.16361561,-0.97732654,-0.1343962,-0.05112701,-0.14444936,0.98819047,-0.23124959,0.50873965,-0.26748487,,
-0.96962683,-0.22682611,-0.09150704,0.24092951,-0.95023039,-0.1975221,-0.0421496,-0.21356949,0.97601818,-0.48383957,0.45962533,-0.17725743,,
-0.94722892,-0.2908113,-0.13485542,0.31657134,-0.91478257,-0.25090885,-0.05039627,-0.2803595,0.95857121,-0.69143939,0.4561083,0.10129906,,
-0.93367506,-0.32064324,-0.15949451,0.35378116,-0.89495884,-0.27182214,-0.05558311,-0.31021975,0.94903857,-0.94002503,0.36213216,0.18547505,,
-0.90689711,-0.37681265,-0.18854615,0.41868866,-0.85613898,-0.30286242,-0.04729933,-0.35360723,0.93419735,-1.01262128,0.39154539,0.05278501,,
-0.88580269,-0.42320214,-0.19040338,0.46356221,-0.82597577,-0.32073979,-0.02153082,-0.37237599,0.92783217,-0.6763624,0.2178254,-0.24254598,,
-0.85979099,-0.46543278,-0.21007545,0.5102645,-0.79897828,-0.3182197,-0.01973585,-0.38079649,0.92444823,-0.686535,0.09692966,-0.20516276,,
-0.85445392,-0.46890975,-0.22367826,0.51809454,-0.80102851,-0.29988534,-0.03855351,-0.37212472,0.9273817,-0.97836322,-0.27685794,0.26194894,,
-0.87285487,-0.45017308,-0.18833053,0.48697529,-0.82832173,-0.27701625,-0.03129302,-0.33350733,0.942228,-1.26702368,-0.27143511,0.46210501,,
-0.87285487,-0.45017308,-0.18833053,0.48697529,-0.82832173,-0.27701625,-0.03129302,-0.33350733,0.942228,-1.26702368,-0.27143511,0.46210501,,
-0.90695085,-0.40089213,-0.12932775,0.42121423,-0.86625779,-0.26865597,-0.00432911,-0.29813244,0.9545147,1.87019563,0.62524515,0.50577015,,
-0.90651849,-0.3992353,-0.13724113,0.42210183,-0.86280831,-0.27819345,-0.00734816,-0.31011728,0.9506699,0.03679309,1.28340662,0.19452505,,
-0.92183663,-0.3826396,-0.06167633,0.38337745,-0.87685915,-0.29006825,0.05691014,-0.29104088,0.95501646,-0.62171555,0.57421201,0.512622,,
-0.947723051,-0.319092214,0.000988437387,0.307803744,-0.915003533,-0.260816396,0.0841289092,-0.246877492,0.965387915,-1.42302978,0.0,-0.245333537,-1.02682233,0.0
-0.95633434,-0.28971771,0.03857329,0.27318652,-0.93297152,-0.23437767,0.10389116,-0.21360575,0.97138005,-0.16395631,-0.26303437,-0.53837699,,
-0.96947548,-0.23934367,0.05321617,0.22349384,-0.95189017,-0.20965607,0.1008358,-0.19136293,0.97632596,-0.48697358,-0.02872562,0.38357687,,
-0.97181851,-0.23056464,0.0490752,0.21620492,-0.95475586,-0.20419675,0.0939354,-0.18783192,0.97769899,-0.55097038,0.03843152,0.09077156,,
-0.97447051,-0.21831928,0.05237661,0.20467926,-0.95973931,-0.1923701,0.09226601,-0.17673864,0.97992369,-0.44307128,0.04754567,0.16714297,,
-0.97750295,-0.20053036,0.06538914,0.1868325,-0.96707615,-0.17279332,0.09788658,-0.15668915,0.98278519,-0.146005,-0.04052561,-0.00470721,,
-0.98142437,-0.18169543,0.06158588,0.17051801,-0.97324659,-0.15399521,0.08791848,-0.14063316,0.98615042,0.14026314,-0.10190534,-0.13481829,,
-0.98249481,-0.17739379,0.05688095,0.16724542,-0.97442077,-0.15011056,0.08205466,-0.13796976,0.9870316,0.08776119,-0.12703668,0.00963128,,
-0.98621956,-0.16040124,0.04052223,0.1530301,-0.97752723,-0.14498943,0.06286808,-0.13679032,0.98860306,0.00441894,-0.02310312,-0.06577644,,
-0.98700548,-0.15585208,0.03911883,0.14881844,-0.9784277,-0.1432909,0.06060713,-0.1356073,0.98890719,0.18770574,-0.0037328,-0.18470109,,
-0.98877177,-0.14626328,0.03062092,0.14072443,-0.98031757,-0.13847122,0.05027148,-0.1326073,0.98989297,0.09374599,-0.04743117,-0.09829167,,
-0.99049636,-0.13649605,0.01690094,0.13303456,-0.98198931,-0.13415909,0.03490874,-0.13063569,0.99081567,0.13843732,-0.04012775,-0.14350817,,
-0.99137141,-0.13085177,0.00777152,0.12869815,-0.98288387,-0.13181778,0.02488709,-0.12968021,0.9912435,0.14589044,-0.06522488,-0.15741408,,
-0.99373054,-0.10712919,-0.03198528,0.11030351,-0.98611745,-0.12411943,-0.01824443,-0.12686935,0.99175164,-0.05115953,-0.01426375,0.02894505,,
-0.99413785,-0.10106531,-0.03841329,0.10504767,-0.98696253,-0.12194177,-0.0255884,-0.12526216,0.99179364,-0.00692271,0.01237154,0.06425676,,
-0.99552894,-0.07720513,-0.05441623,0.08290309,-0.99027858,-0.11169168,-0.04526406,-0.1157036,0.9922519,-0.02067885,0.01258433,0.06475005,,
-0.99590372,-0.07117198,-0.05577121,0.0769123,-0.99110224,-0.10863208,-0.04754341,-0.11247658,0.99251632,-0.02418019,-0.00763941,0.0545473,,
-0.99658442,-0.05868183,-0.05810625,0.06439308,-0.99271221,-0.10186462,-0.05170517,-0.10525831,0.99309983,0.13017675,-0.07451921,0.0238531,,
-0.99725215,-0.04605833,-0.05802217,0.05155232,-0.99394295,-0.09705444,-0.05320057,-0.09977893,0.99358636,0.08328383,-0.00509053,-0.00330342,,
-0.99805654,-0.02677028,-0.05626983,0.03175024,-0.99547535,-0.08955748,-0.05361775,-0.09117002,0.99439085,0.06781664,0.04150712,-0.02549471,,
-0.99823301,-0.01254798,-0.05808114,0.01736442,-0.99638332,-0.08317914,-0.05682734,-0.0840407,0.9948406,0.0054944,-0.02278828,-0.02834814,,
-0.99824694,-0.00508814,-0.0589661,0.00982596,-0.99671907,-0.08033916,-0.05836387,-0.08077772,0.99502192,-0.01671266,-0.02148247,-0.01395685,,
-0.9978435,0.02536941,-0.06053597,-0.02110212,-0.99731537,-0.07011852,-0.06215233,-0.06868988,0.99570015,0.10563742,-0.04745823,-0.06946751,,
-0.99758831,0.03372005,-0.06066497,-0.02956235,-0.99723523,-0.06817391,-0.06279608,-0.06621611,0.99582733,0.11819726,0.00238407,-0.09412739,,
-0.99681811,0.05132677,-0.06098383,-0.04737808,-0.99679095,-0.06452084,-0.06409979,-0.06142625,0.99605122,0.1249845,0.0700879,-0.0677004,,
-0.99561895,0.06980384,-0.06221098,-0.06611227,-0.99603384,-0.05954514,-0.06612072,-0.05517136,0.99628519,0.23939368,0.08550977,-0.00445452,,
-0.99477904,0.07985124,-0.06354809,-0.07629312,-0.99547887,-0.05657818,-0.06777862,-0.05143451,0.9963737,0.2815156,0.12802134,-0.02165678,,
-0.99237453,0.10248973,-0.06847253,-0.09922472,-0.99383287,-0.04950268,-0.07312378,-0.04233104,0.9964241,0.46113163,0.2284026,0.03419137,,
-0.98920374,0.12852574,-0.07040617,-0.12607275,-0.99128289,-0.0382599,-0.07470982,-0.02897054,0.99678441,0.5571329,0.212759,0.1315864,,
-0.98920374,0.12852574,-0.07040617,-0.12607275,-0.99128289,-0.0382599,-0.07470982,-0.02897054,0.99678441,0.5571329,0.212759,0.1315864,,
-0.98406047,0.16930111,-0.05442229,-0.16891099,-0.98556141,-0.01172341,-0.0556213,-0.00234402,0.99844919,0.40471005,0.37548861,0.18671981,,
-0.98406047,0.16930111,-0.05442229,-0.16891099,-0.98556141,-0.01172341,-0.0556213,-0.00234402,0.99844919,0.40471005,0.37548861,0.18671981,,
-0.96829173,0.24198239,-0.06209683,-0.24475929,-0.96868377,0.04177325,-0.05004379,0.05564746,0.99719556,0.42849502,0.02270996,0.11841182,,
-0.95882466,0.27164259,-0.08285968,-0.27655778,-0.95942797,0.05489912,-0.06458495,0.07555411,0.99504792,0.13773264,-0.08447414,0.07317676,,
-0.95406955,0.28524897,-0.09156471,-0.29120821,-0.95478463,0.0598654,-0.07034804,0.08378016,0.99399801,0.03954031,0.04412055,-0.06019167,,
-0.9457124,0.30855647,-0.10208293,-0.31655465,-0.9456645,0.07424123,-0.07362859,0.10252568,0.99200167,-0.05800473,-0.02552438,-0.1698415,,
-0.93645951,0.33176294,-0.11391656,-0.34206789,-0.93562614,0.08713968,-0.07767359,0.12056997,0.9896614,0.12621343,-0.21532546,-0.41409969,,
-0.93138244,0.34232454,-0.12385817,-0.35420852,-0.93070539,0.09123583,-0.08404319,0.12884706,0.98809675,0.10566029,-0.32138821,-0.4333722,,
-0.9212679,0.3583955,-0.15105703,-0.37428369,-0.92255297,0.0938501,-0.10572265,0.14299926,0.98405992,0.11503965,-0.46681306,-0.16080242,,
-0.90481266,0.36870152,-0.21300917,-0.39115344,-0.91737561,0.07362505,-0.16826378,0.14993616,0.97427226,-0.07101715,-0.49519828,-0.01986869,,
-0.90481266,0.36870152,-0.21300917,-0.39115344,-0.91737561,0.07362505,-0.16826378,0.14993616,0.97427226,-0.07101715,-0.49519828,-0.01986869,,
-0.90481266,0.36870152,-0.21300917,-0.39115344,-0.91737561,0.07362505,-0.16826378,0.14993616,0.97427226,-0.07101715,-0.49519828,-0.01986869,,
-0.90963192,0.32724281,-0.25589376,-0.35034949,-0.93532125,0.0492858,-0.22321448,0.1344842,0.96544771,-0.41512409,0.0072608,0.18862972,,
-0.92068976,0.29810007,-0.25192657,-0.31968723,-0.94627517,0.04861756,-0.22389893,0.12529938,0.96652436,-0.4525483,-0.27096006,0.17990161,,
-0.93718813,0.26094937,-0.23148153,-0.27945338,-0.95882917,0.05052033,-0.20876801,0.11203536,0.97152663,-0.32652652,-0.35186884,0.11089085,,
-0.94660072,0.23984509,-0.21545664,-0.25622461,-0.96526092,0.05119038,-0.1956941,0.10366213,0.97517075,-0.25141618,-0.36599758,0.06322769,,
-0.97741401,0.15143215,-0.14741169,-0.15781587,-0.98693198,0.03254971,-0.14055623,0.05507845,0.98853948,0.52473629,-0.55672663,-0.21877176,,
-0.98136136,0.12996241,-0.14156123,-0.13385268,-0.99083271,0.01827363,-0.13788862,0.03688139,0.98976083,0.447557,-0.40423843,-0.43424511,,
-0.98553947,0.08757149,-0.1450615,-0.08546429,-0.99612586,-0.02070703,-0.14631288,-0.00801002,0.98920593,0.00711495,0.06525158,-0.29631341,,
-0.98325363,0.03117394,-0.17955613,-0.01580068,-0.9961334,-0.0864205,-0.18155593,-0.08213616,0.97994443,-0.40964514,0.18323468,0.22962271,,
-0.98162029,-0.0020424,-0.19083354,0.02753316,-0.99099726,-0.13102046,-0.18884792,-0.13386659,0.97283925,-0.52806342,0.29525504,0.29666534,,
-0.98126542,-0.0322039,-0.18994981,0.06559778,-0.98286863,-0.17223828,-0.18114898,-0.18147177,0.96656766,-0.51076788,0.12855814,0.0769622,,
-0.98453576,-0.0745501,-0.15852961,0.1087478,-0.96954854,-0.21943008,-0.13734361,-0.2332765,0.96266235,-1.08079243,0.99230498,-0.42486176,,
-0.98551171,-0.06861502,-0.1551095,0.10272731,-0.96916765,-0.22396761,-0.13495955,-0.23665664,0.96217439,-1.45845175,0.26985654,0.34936523,,
-0.98349053,-0.03611975,-0.17731798,0.07557371,-0.97231703,-0.22110662,-0.16442298,-0.23085685,0.95899437,0.30309182,-0.69332629,0.43338001,,
-0.9847743,-0.05110974,-0.1661541,0.08923199,-0.96889351,-0.23083073,-0.14918795,-0.24214246,0.95870224,-0.17793123,0.66867298,0.10067453,,
-0.98737468,-0.05327112,-0.14917659,0.0874107,-0.96862202,-0.23266065,-0.13210162,-0.24276284,0.9610491,0.10641438,0.66363937,-0.48779631,,
-0.99095696,-0.04759894,-0.12545292,0.07499472,-0.97177331,-0.22367885,-0.11126494,-0.23106445,0.96655539,0.25383657,-0.24776642,-0.32465911,,
-0.99197146,-0.04762168,-0.11715287,0.07279986,-0.97253155,-0.22109402,-0.10340599,-0.22784767,0.96819039,0.29840836,-0.15395276,-0.28406861,,
-0.99169802,-0.04766659,-0.11942505,0.07342669,-0.97236265,-0.22162764,-0.10556026,-0.22855674,0.9677907,0.15836379,-0.17510264,-0.17911425,,
-0.99050361,-0.04578906,-0.12963758,0.07430307,-0.97163042,-0.2245291,-0.11567884,-0.23202936,0.96580577,-0.26486343,-0.0129987,0.1137619,,
-0.98963977,-0.04444204,-0.13652065,0.07475823,-0.97131789,-0.22572687,-0.1225732,-0.23359434,0.96457736,-0.19797739,0.12789355,0.2173973,,
-0.99087823,-0.04588515,-0.12670772,0.07370617,-0.97167833,-0.22451855,-0.11281708,-0.23180968,0.96619696,0.04478408,0.04539013,0.10241112,,
-0.99197277,-0.04822789,-0.11689216,0.07338811,-0.97237146,-0.2216024,-0.1029752,-0.22840207,0.96810567,0.15263003,-0.01133817,0.00558437,,
-0.9921606,-0.04886908,-0.11501947,0.0734472,-0.97266438,-0.22029486,-0.10110972,-0.22701571,0.96862826,0.13434695,-0.02387994,-0.03816283,,
-0.9921606,-0.04886908,-0.11501947,0.0734472,-0.97266438,-0.22029486,-0.10110972,-0.22701571,0.96862826,0.13434695,-0.02387994,-0.03816283,,
-0.99110567,-0.04900443,-0.12372653,0.07526489,-0.97316199,-0.21746514,-0.10974919,-0.22484318,0.96819454,-0.00548353,-0.0142163,-0.0062464,,
-0.99095392,-0.04909526,-0.12489781,0.07559823,-0.97318072,-0.21726407,-0.11088154,-0.22474079,0.96808928,-0.04949569,0.02650034,-0.01038658,,
-0.99125405,-0.0493472758,-0.122393403,0.075190685,-0.973380542,-0.216509984,-0.108451185,-0.223819255,0.968577968,-0.0510554872,0.0124535551,-0.000818029046,,
-0.99201148,-0.04970478,-0.11594113,0.07392764,-0.97379786,-0.21506307,-0.10221358,-0.22191632,0.96969352,0.03130374,-0.0201016,-0.03940968,,
-0.99180637,-0.04910961,-0.11793419,0.07358749,-0.97424005,-0.21316965,-0.10442753,-0.22010149,0.96987124,0.00634879,-0.01850068,0.00945493,,
-0.99107954,-0.04865042,-0.12407284,0.07437292,-0.97443661,-0.21199421,-0.11058754,-0.21933083,0.96936287,-0.02917078,-0.03119361,0.07072929,,
-0.99129224,-0.04689823,-0.12304365,0.07220707,-0.97500837,-0.21010546,-0.11011504,-0.21716059,0.96990512,-0.04323027,0.00772679,0.00508098,,
-0.99153748,-0.04675241,-0.12111185,0.07143119,-0.97546421,-0.20824884,-0.10840412,-0.21513765,0.97054848,0.02757505,-0.01223528,-0.02095487,,
-0.99163605,-0.04707094,-0.12017366,0.07146289,-0.97560985,-0.20755218,-0.10747296,-0.21440424,0.97081428,0.05454146,-0.02263987,-0.03620677,,
-0.99176842,-0.04753869,-0.11889186,0.07152063,-0.97584637,-0.20641818,-0.10620735,-0.21322228,0.97121381,0.05852162,-0.01375729,-0.00474985,,
-0.99194086,-0.04707404,-0.11763186,0.07079178,-0.97589884,-0.20642161,-0.1050797,-0.21308541,0.97136649,-0.02976185,0.005831,-0.00270531,,
-0.992355377,-0.0446604639,-0.115049315,0.0675812378,-0.976679815,-0.203787659,-0.103265087,-0.210004944,0.972231581,-0.0439737774,-0.000394105882,-0.000990459695,,
