0,1,2,3,4,5,6,7,8,9,10,11,12
-0.94797382,0.24290891,0.20577005,0.2564181,0.96568185,0.04133191,-0.18866852,0.09194472,-0.97772736,0.73333651,0.76329648,0.61996913,
-0.94907619,0.23268986,0.21239031,0.24855411,0.96727709,0.05094979,-0.19358478,0.10114572,-0.97585567,0.39202088,0.12204671,-0.31408104,
-0.95289011,0.20846385,0.22032483,0.22295983,0.97388636,0.04282834,-0.20564318,0.0899343,-0.97448575,-1.15011847,0.75779915,-0.69112325,
-0.94607266,0.17319028,0.27377284,0.18350276,0.98294208,0.01231287,-0.26697038,0.06188694,-0.96171552,-1.10714304,0.22154343,-0.01766521,
-0.934995343,0.150678682,0.321060005,0.15901887,0.987275512,-0.000247496701,-0.317011973,0.0508231924,-0.94705876,-1.31060314,0.0,0.232004285,0.29261604
-0.934995343,0.150678682,0.321060005,0.15901887,0.987275512,-0.000247496701,-0.317011973,0.0508231924,-0.94705876,-1.31060314,0.0,0.232004285,0.29261604
-0.88315311,0.03981969,0.46739161,0.04041981,0.99914449,-0.008748,-0.46734009,0.01116606,-0.88400707,0.82232976,-0.49050325,1.07934499,
-0.88423158,0.02399653,0.46643147,0.02317236,0.99970333,-0.0075031,-0.46647314,0.00417384,-0.88452531,0.92869502,-0.30630457,0.69254595,
-0.90107426,-0.00134057,0.43366204,-0.00556007,0.99994874,-0.00846174,-0.43362847,-0.01003585,-0.90103553,-0.15869817,-0.1386559,-0.10891336,
-0.9312414,-0.03012013,0.36315621,-0.03595253,0.99931013,-0.00931039,-0.36262524,-0.0217266,-0.93168186,-0.91144311,0.10440755,-0.23802567,
-0.951122803,-0.0620513551,0.302514002,-0.067191289,0.997718264,-0.00660269413,-0.301414039,-0.0266062814,-0.953121902,-1.14490569,0.0,-0.0394409299,0.000423014164
-0.94305341,-0.07666432,0.32368693,-0.08370008,0.99646008,-0.00784923,-0.32193935,-0.03449486,-0.94613189,-0.64230818,0.04931962,0.05967137,
-0.93398901,-0.08389703,0.34731233,-0.09196309,0.99573937,-0.00677471,-0.34526418,-0.03826742,-0.93772506,-0.31711802,0.05952394,0.09340047,
-0.9143525,-0.09580315,0.3934225,-0.10474855,0.99449792,-0.0012736,-0.39113584,-0.04237495,-0.91935691,0.34260166,0.02938831,0.12470466,
-0.9143525,-0.09580315,0.3934225,-0.10474855,0.99449792,-0.0012736,-0.39113584,-0.04237495,-0.91935691,0.34260166,0.02938831,0.12470466,
-0.90369782,-0.11107577,0.41351198,-0.12074664,0.9926795,0.0027669,-0.4107922,-0.04742974,-0.91049433,0.48623055,-0.13667405,-0.11008391,
-0.9186421,-0.13919287,0.36975954,-0.1484836,0.98890913,0.00336926,-0.36612756,-0.05180808,-0.92912142,0.03802129,0.07847404,-0.10241239,
-0.91917505,-0.14676522,0.36548182,-0.1564209,0.98768522,0.00322762,-0.3614547,-0.05420225,-0.93081276,0.05887828,0.05411494,-0.1608852,
-0.91643309,-0.1618931,0.36597885,-0.17249937,0.9850024,0.00377322,-0.36110091,-0.05967323,-0.93061525,0.11669731,0.03904605,-0.03953151,
-0.91059211,-0.1792093,0.37243235,-0.19085551,0.98160163,0.00569394,-0.36660061,-0.06589591,-0.92804178,0.50345105,-0.11979598,0.01609094,
-0.90863695,-0.18928493,0.37222315,-0.20182901,0.97940607,0.00536643,-0.3655734,-0.0702493,-0.92812774,0.7465204,-0.12997317,-0.10796845,
-0.90915807,-0.21206732,0.35841205,-0.22671119,0.9739613,0.00119714,-0.34933334,-0.08016763,-0.93356281,0.50260204,-0.03348291,0.06808418,
-0.90982949,-0.23897285,0.33926756,-0.2556603,0.96675548,-0.00465398,-0.3268766,-0.09097157,-0.94067852,0.17147993,0.0213244,0.14428031,
-0.9087152,-0.25351245,0.33161466,-0.27145597,0.96241664,-0.00811647,-0.31709384,-0.09739434,-0.9433801,0.26684001,0.02552259,0.1243947,
-0.90284501,-0.28399495,0.32282815,-0.30543857,0.95206585,-0.01667066,-0.30261927,-0.11365518,-0.94631091,0.42435759,0.04082024,0.06671485,
-0.89342113,-0.31592968,0.31935444,-0.34216031,0.93922216,-0.02807248,-0.29107583,-0.13435096,-0.94721952,0.54930288,0.19523382,0.06610195,
-0.88746425,-0.33293479,0.31868748,-0.3618328,0.93160979,-0.03435451,-0.28545457,-0.14579997,-0.94723711,0.67679846,0.17908335,0.01720136,
-0.87411448,-0.36892899,0.31593542,-0.40346214,0.91366392,-0.04936136,-0.27044796,-0.17061546,-0.94749574,0.70804876,0.12367213,-0.11287761,
-0.85937173,-0.40646001,0.31027422,-0.44688191,0.89190133,-0.06934365,-0.24854857,-0.19824794,-0.94811442,0.72144163,0.1116389,-0.25768286,
-0.85112982,-0.42543301,0.30754625,-0.46875563,0.87965849,-0.08043069,-0.2363178,-0.212621,-0.94812769,0.72389984,0.07666802,-0.26687562,
-0.83186709,-0.46330738,0.30552133,-0.51247142,0.85256837,-0.10247051,-0.21300247,-0.2418128,-0.94665536,0.99805868,0.01056635,-0.37419188,
-0.80920119,-0.50189556,0.30544035,-0.55633238,0.821705,-0.12367348,-0.18891067,-0.27000313,-0.94414541,1.46573615,-0.14248294,-0.56553352,
-0.7969735,-0.52211717,0.30368869,-0.57853239,0.80434698,-0.13537428,-0.17358984,-0.28358347,-0.94310492,1.90854967,-0.3929503,-0.76089716,
-0.77526944,-0.56407297,0.28421598,-0.61939814,0.76706792,-0.16719065,-0.12370522,-0.30566069,-0.94407006,1.88688469,-0.6377542,-0.71638453,
-0.75140357,-0.60817214,0.25596712,-0.65691953,0.72596955,-0.20353113,-0.06204236,-0.32108384,-0.94501626,0.99194539,-0.03966749,0.370101,
-0.73440921,-0.6318404,0.24783239,-0.67781151,0.70154558,-0.22001219,-0.03485313,-0.32956262,-0.94349024,0.6169191,0.48623884,0.85233676,
-0.69584171,-0.67527596,0.24455351,-0.7180705,0.64780571,-0.25440609,0.01337118,-0.35263308,-0.93566597,0.8392812,1.01925266,-0.08257324,
-0.65517552,-0.71544685,0.24265353,-0.75217462,0.58775108,-0.29796307,0.07055688,-0.37773596,-0.92322107,0.33111766,0.53213084,-0.02514757,
-0.6379241,-0.7313046,0.24134238,-0.76366998,0.56032035,-0.32070109,0.09930116,-0.38888895,-0.91591721,0.25598693,0.34007156,0.07016741,
-0.61664633,-0.74831786,0.24447456,-0.77600515,0.52551415,-0.34878493,0.13252714,-0.40479043,-0.9047549,0.16809574,0.22471774,0.49282202,
-0.60983262,-0.75154554,0.25156215,-0.78095661,0.51580266,-0.35221359,0.13494812,-0.41125045,-0.90147774,-0.05459351,0.18909299,-0.15664971,
-0.61062724,-0.75040823,0.25302597,-0.77991391,0.51442713,-0.35650961,0.13736429,-0.41503289,-0.89937705,-0.15316121,0.26358497,-0.25969329,
-0.61987593,-0.74296998,0.25248585,-0.77080176,0.51622769,-0.37332763,0.14703107,-0.42603343,-0.89267967,-0.20635396,0.22572613,-0.16376798,
-0.63962515,-0.72805395,0.24661093,-0.75551958,0.5363105,-0.37624615,0.14166749,-0.42697593,-0.89309669,-0.29256311,-0.13063043,0.07473423,
-0.65291691,-0.71817705,0.24066768,-0.74600275,0.55475784,-0.36840677,0.13106904,-0.42007783,-0.89797281,-0.37047142,-0.27547491,0.11871216,
-0.68564441,-0.6896007,0.23311472,-0.72220575,0.60431766,-0.3364803,0.09116172,-0.39906266,-0.9123806,-0.43335715,-0.49835944,-0.11861812,
-0.72793299,-0.64687553,0.22730047,-0.68427303,0.66440607,-0.30055777,0.04340366,-0.37432152,-0.92628257,-0.61493838,-0.55445182,-0.19237258,
-0.75116863,-0.62012829,0.22624431,-0.65978364,0.69454145,-0.28687575,0.02076372,-0.36476438,-0.93086825,-0.53346211,-0.4727056,-0.27070498,
-0.79811823,-0.55874394,0.22541655,-0.60186468,0.75656262,-0.25567935,-0.02768246,-0.33973259,-0.94011466,-0.35364667,-0.24495554,-0.09532499,
-0.83658542,-0.4927535,0.23941334,-0.54001658,0.81530419,-0.20895254,-0.0922326,-0.30409383,-0.94816666,-0.3417488,-0.56416875,-0.01277015,
-0.85239353,-0.45805678,0.25220901,-0.50676656,0.84254023,-0.18252019,-0.12889163,-0.28339011,-0.9503037,-0.2491834,-0.61074364,-0.09439081,
-0.88337691,-0.38131332,0.27247996,-0.4275923,0.89375723,-0.13550954,-0.19185934,-0.23621634,-0.95257114,-0.40154582,-1.01738632,-0.11626154,
-0.91205922,-0.2877203,0.292173,-0.32877947,0.93891179,-0.10172862,-0.24505529,-0.18884301,-0.95093968,-0.18932909,-0.72612882,-0.0867523,
-0.94116857,-0.12465712,0.31410508,-0.15768384,0.9840852,-0.08192756,-0.2988933,-0.12663696,-0.94584647,-0.32267553,-0.16540474,0.24102096,
-0.94974623,-0.00976298,0.31286894,-0.03367013,0.99690067,-0.07110122,-0.31120509,-0.07806245,-0.94713137,-0.53821391,0.25861073,-0.00219187,
-0.95102363,0.04523935,0.30578968,0.02702363,0.99761306,-0.0635445,-0.30793449,-0.05216878,-0.94997613,-0.62951046,0.40758252,-0.01882789,
-0.94628591,0.14569799,0.28864317,0.13859574,0.98932573,-0.04500908,-0.29211985,-0.00258675,-0.95637812,-0.74356318,0.41650522,0.32472503,
-0.93595896,0.23003386,0.2665802,0.23287778,0.97227164,-0.02134937,-0.26409945,0.04209847,-0.96357612,-0.85039616,0.65729511,0.44757184,
-0.93063221,0.26360406,0.25384313,0.27129277,0.96248445,-0.00488877,-0.24560877,0.06431616,-0.96723291,-0.84892833,0.50386035,0.36988872,
-0.92056204,0.31574083,0.2299408,0.33198534,0.94264567,0.03471093,-0.20579304,0.10829056,-0.97258515,-1.10891747,-0.01962107,0.12602651,
-0.92056204,0.31574083,0.2299408,0.33198534,0.94264567,0.03471093,-0.20579304,0.10829056,-0.97258515,-1.10891747,-0.01962107,0.12602651,
-0.90895061,0.35284363,0.22205826,0.37598747,0.92390243,0.0709769,-0.18011642,0.14800564,-0.97244646,-0.54248935,-0.02029979,0.27542993,
-0.91163845,0.33746423,0.23459121,0.36229322,0.92935599,0.07100038,-0.19405866,0.1497175,-0.96949766,-0.77273703,-0.14226252,0.27662471,
-0.92856267,0.2715452,0.25304988,0.29227323,0.95515313,0.04752745,-0.22879553,0.11809194,-0.96628493,0.35508209,0.50315511,-0.35699591,
-0.92856267,0.2715452,0.25304988,0.29227323,0.95515313,0.04752745,-0.22879553,0.11809194,-0.96628493,0.35508209,0.50315511,-0.35699591,
-0.95313077,0.21486052,0.21301698,0.23334867,0.97018293,0.06552454,-0.1925868,0.1121607,-0.97484862,-0.49598128,0.53812611,-1.04677176,
-0.96031932,0.1999661,0.19442273,0.21598842,0.97424194,0.06482013,-0.17645295,0.10424109,-0.97877372,-1.37892604,0.44821048,-0.57873964,
-0.96433089,0.1600863,0.21080361,0.1728598,0.98398506,0.04350743,-0.20046266,0.07839503,-0.97655967,-1.19577897,-0.11402863,-0.3161121,
-0.95098235,0.11210675,0.28820924,0.12382239,0.99204507,0.02268479,-0.28337344,0.05725959,-0.95729868,-1.09412456,-0.10397899,0.11123011,
-0.94148871,0.08611309,0.32585839,0.09704728,0.99512737,0.01741681,-0.32277079,0.0480214,-0.94525822,-0.63064462,-0.02898163,0.38499269,
-0.92623235,0.03963098,0.37486407,0.04837666,0.99873182,0.01394454,-0.37383604,0.03105056,-0.92697494,0.25708711,-0.1673283,0.87125647,
-0.93060522,0.00924569,0.36590787,0.01577109,0.99976537,0.01484837,-0.36568473,0.01958873,-0.93053269,0.51183224,-0.17568552,0.58421814,
-0.93762177,-0.0024674,0.34764771,0.00297714,0.99988116,0.01512605,-0.34764371,0.01521752,-0.937503,0.04625994,-0.25043428,0.37153235,
-0.95624415,-0.02346267,0.29162743,-0.02050095,0.99970259,0.01320788,-0.29185059,0.00665132,-0.95644076,-0.63742375,-0.07981807,-0.06769526,
-0.9687725,-0.04013928,0.24468024,-0.0391634,0.99919359,0.00885433,-0.24483833,-0.00100468,-0.96956326,-0.99219525,0.15752256,-0.01973939,
-0.97067954,-0.04643221,0.23584948,-0.04610401,0.99891275,0.00690909,-0.23591385,-0.00416709,-0.97176488,-1.01536942,0.14595878,0.02433923,
-0.97067954,-0.04643221,0.23584948,-0.04610401,0.99891275,0.00690909,-0.23591385,-0.00416709,-0.97176488,-1.01536942,0.14595878,0.02433923,
-0.95398334,-0.0694771,0.29169999,-0.07052944,0.9974857,0.00691982,-0.29144734,-0.01397205,-0.95648492,0.03393387,0.01837766,-0.09214863,
-0.93638139,-0.08573538,0.34035123,-0.08761182,0.99610567,0.00988213,-0.33987304,-0.02056535,-0.94024625,0.56503773,-0.04970896,0.05410963,
-0.93634661,-0.09848167,0.33698185,-0.10059809,0.99486387,0.01122077,-0.3363561,-0.0233932,-0.94144448,0.25580901,-0.09798586,0.04250187,
-0.93882684,-0.10500954,0.32798935,-0.10728528,0.99416516,0.01120317,-0.32725202,-0.02467059,-0.94461491,0.07674074,-0.06875056,-0.01165466,
-0.94501362,-0.11837353,0.30485541,-0.12115703,0.99258455,0.00984299,-0.30375992,-0.02763362,-0.9523477,-0.05814318,0.08822989,-0.07936753,
-0.94719611,-0.13235248,0.29206551,-0.13541721,0.99074026,0.00979326,-0.29065722,-0.03027456,-0.95634812,-0.10546657,0.01345956,-0.12784167,
-0.94650858,-0.13900235,0.29120375,-0.14225895,0.98977826,0.01006914,-0.28962678,-0.03189581,-0.95660794,-0.03152157,-0.06665099,-0.0767509,
-0.94409827,-0.15302601,0.29199628,-0.15724728,0.98751728,0.00910617,-0.28974485,-0.0373185,-0.95637628,0.37593108,-0.03993875,-0.14751922,
-0.94274568,-0.16085518,0.29215824,-0.16581049,0.98612604,0.00789426,-0.28937468,-0.04100062,-0.95633754,0.41131926,0.00543165,-0.1281271,
-0.94044471,-0.1788497,0.28909633,-0.1852762,0.98267263,0.00521867,-0.28502041,-0.04865479,-0.95728587,0.38001096,-0.02545613,0.05537449,
-0.93772332,-0.20003338,0.28400997,-0.2082515,0.97807446,0.00128606,-0.27804015,-0.05793954,-0.95882049,0.32047984,-0.07783282,0.1073691,
-0.93302936,-0.22414988,0.28144754,-0.2348531,0.97202078,-0.004429,-0.2725801,-0.07023122,-0.95956622,0.28621528,-0.05671108,0.07221973,
